Rechnung Nr;Rechnung Datum;Auftrag Datum;Kunde;Total ohne MwSt;MwSt 8.1%;Endtotal;Status
INV-2024-80073;2024-08-10;2024-08-08;Meier GmbH;3506.46;3790.48;7296.94;überfällig
INV-2024-80074;2024-08-02;2024-07-31;Schmid AG;2987.04;3228.99;6216.03;offen
INV-2024-80075;2024-08-30;2024-08-28;Weber AG;1213.74;1312.05;2525.79;offen
INV-2024-80076;2024-08-09;2024-08-07;Schmid AG;2573.85;2782.33;5356.18;überfällig
INV-2024-80077;2024-08-15;2024-08-13;Migros AG;3045.21;3291.87;6337.08;überfällig
INV-2024-80078;2024-08-23;2024-08-21;Huber GmbH;4037.28;4364.3;8401.58;offen
INV-2024-80079;2024-08-09;2024-08-07;City Kiosk Bern;1570.94;1698.19;3269.13;bezahlt
INV-2024-80080;2024-08-15;2024-08-13;Meier GmbH;507.81;548.94;1056.75;überfällig
INV-2024-80081;2024-08-20;2024-08-18;Meier GmbH;581.27;628.35;1209.62;offen
INV-2024-80082;2024-08-02;2024-07-31;Meier GmbH;2938.32;3176.32;6114.64;bezahlt
INV-2024-80083;2024-08-10;2024-08-08;Meier GmbH;624.16;674.72;1298.88;offen
INV-2024-80084;2024-08-26;2024-08-24;Schmid AG;1999.95;2161.95;4161.9;offen
INV-2024-80085;2024-08-14;2024-08-12;Müller AG;1458.0;1576.1;3034.1;überfällig
INV-2024-80086;2024-08-16;2024-08-14;coop AG;3006.29;3249.8;6256.09;bezahlt
INV-2024-80087;2024-08-22;2024-08-20;Meier GmbH;558.49;603.73;1162.22;bezahlt
INV-2024-80088;2024-08-19;2024-08-17;coop AG;2597.2;2807.57;5404.77;überfällig
INV-2024-80089;2024-08-04;2024-08-02;Keller AG;947.43;1024.17;1971.6;überfällig
INV-2024-80090;2024-08-14;2024-08-12;City Kiosk Bern;113.25;122.42;235.67;offen
INV-2024-80091;2024-08-28;2024-08-26;coop AG;416.6;450.34;866.94;offen
INV-2024-80092;2024-08-12;2024-08-10;Keller AG;2146.23;2320.07;4466.3;offen
INV-2024-80093;2024-08-20;2024-08-18;Weber AG;1483.95;1604.15;3088.1;bezahlt
INV-2024-80094;2024-08-06;2024-08-04;coop AG;373.91;404.2;778.11;überfällig
INV-2024-80095;2024-08-03;2024-08-01;coop AG;1656.65;1790.84;3447.49;überfällig
INV-2024-80096;2024-08-14;2024-08-12;Migros AG;4666.41;5044.39;9710.8;überfällig
INV-2024-80097;2024-08-11;2024-08-09;Müller AG;3267.21;3531.85;6799.06;offen
INV-2024-80098;2024-08-03;2024-08-01;Keller AG;2493.58;2695.56;5189.14;offen
INV-2024-80099;2024-08-31;2024-08-29;Huber GmbH;2592.2;2802.17;5394.37;offen
INV-2024-80100;2024-08-15;2024-08-13;Huber GmbH;3722.52;4024.04;7746.56;bezahlt
INV-2024-80101;2024-08-25;2024-08-23;Schmid AG;3450.01;3729.46;7179.47;offen
INV-2024-80102;2024-08-22;2024-08-20;Schmid AG;2073.38;2241.32;4314.7;überfällig
INV-2024-80103;2024-08-20;2024-08-18;Müller AG;4381.21;4736.09;9117.3;offen
INV-2024-80104;2024-08-15;2024-08-13;City Kiosk Bern;3553.53;3841.37;7394.9;offen
INV-2024-80105;2024-08-16;2024-08-14;Payfix GmbH,Wallee AG;799.63;864.4;1664.03;bezahlt
INV-2024-80106;2024-08-10;2024-08-08;Keller AG;3458.69;3738.84;7197.53;bezahlt
INV-2024-80107;2024-08-24;2024-08-22;Migros AG;1152.12;1245.44;2397.56;bezahlt
INV-2024-80108;2024-08-05;2024-08-03;coop AG;4334.42;4685.51;9019.93;überfällig
INV-2024-80109;2024-08-04;2024-08-02;Meier GmbH;291.82;315.46;607.28;offen
INV-2024-90001;2024-10-01;2024-09-29;Huber GmbH;4102.26;4434.54;8536.8;bezahlt
INV-2024-90002;2024-09-16;2024-09-14;Migros AG;516.74;558.6;1075.34;überfällig
INV-2024-90003;2024-09-20;2024-09-18;Payfix GmbH,Wallee AG;1300.69;1406.05;2706.74;bezahlt
INV-2024-90004;2024-09-28;2024-09-26;coop AG;2259.23;2442.23;4701.46;offen
INV-2024-90005;2024-09-30;2024-09-28;City Kiosk Bern;4730.51;5113.68;9844.19;offen
INV-2024-90006;2024-09-18;2024-09-16;Weber AG;403.21;435.87;839.08;offen
INV-2024-90007;2024-09-15;2024-09-13;City Kiosk Bern;3100.72;3351.88;6452.6;bezahlt
INV-2024-90008;2024-09-19;2024-09-17;Meier GmbH;298.56;322.74;621.3;überfällig
INV-2024-90009;2024-09-15;2024-09-13;Huber GmbH;1430.31;1546.17;2976.48;überfällig
INV-2024-90010;2024-09-26;2024-09-24;coop AG;606.64;655.78;1262.42;offen
INV-2024-90011;2024-09-05;2024-09-03;Payfix GmbH,Wallee AG;2561.2;2768.66;5329.86;bezahlt
INV-2024-90012;2024-09-15;2024-09-13;Huber GmbH;1592.44;1721.43;3313.87;offen
INV-2024-90013;2024-09-11;2024-09-09;Müller AG;1240.15;1340.6;2580.75;überfällig
INV-2024-90014;2024-09-08;2024-09-06;Weber AG;2203.79;2382.3;4586.09;überfällig
INV-2024-90015;2024-09-20;2024-09-18;coop AG;661.98;715.6;1377.58;überfällig
INV-2024-90016;2024-09-25;2024-09-23;Keller AG;637.07;688.67;1325.74;bezahlt
INV-2024-90017;2024-09-11;2024-09-09;Migros AG;4241.5;4585.06;8826.56;überfällig
INV-2024-90018;2024-10-01;2024-09-29;Weber AG;3250.22;3513.49;6763.71;überfällig
INV-2024-90019;2024-09-19;2024-09-17;Huber GmbH;1760.52;1903.12;3663.64;bezahlt
INV-2024-90020;2024-09-07;2024-09-05;Huber GmbH;1035.55;1119.43;2154.98;überfällig
INV-2024-90021;2024-09-10;2024-09-08;Meier GmbH;3207.22;3467.0;6674.22;überfällig
INV-2024-90022;2024-09-22;2024-09-20;coop AG;2685.92;2903.48;5589.4;offen
INV-2024-90023;2024-09-12;2024-09-10;Migros AG;485.11;524.4;1009.51;offen
INV-2024-90024;2024-09-19;2024-09-17;Keller AG;3810.44;4119.09;7929.53;bezahlt
INV-2024-90025;2024-09-03;2024-09-01;Keller AG;2126.07;2298.28;4424.35;überfällig
INV-2024-90026;2024-09-22;2024-09-20;Müller AG;1516.88;1639.75;3156.63;überfällig
INV-2024-90027;2024-09-19;2024-09-17;Weber AG;1106.9;1196.56;2303.46;überfällig
INV-2024-90028;2024-09-12;2024-09-10;Müller AG;2897.63;3132.34;6029.97;bezahlt
INV-2024-90029;2024-09-06;2024-09-04;Schmid AG;341.48;369.14;710.62;bezahlt
INV-2024-90030;2024-09-20;2024-09-18;Keller AG;4055.48;4383.97;8439.45;überfällig
INV-2024-90031;2024-09-29;2024-09-27;Migros AG;4087.04;4418.09;8505.13;überfällig
INV-2024-90032;2024-09-07;2024-09-05;Schmid AG;1676.95;1812.78;3489.73;bezahlt
INV-2024-90033;2024-09-26;2024-09-24;Keller AG;1389.87;1502.45;2892.32;offen
INV-2024-90034;2024-09-16;2024-09-14;Huber GmbH;790.14;854.14;1644.28;offen
INV-2024-90035;2024-09-22;2024-09-20;Migros AG;281.14;303.91;585.05;überfällig
INV-2024-90036;2024-09-24;2024-09-22;Keller AG;1975.93;2135.98;4111.91;offen
INV-2024-90037;2024-09-14;2024-09-12;Weber AG;1939.73;2096.85;4036.58;bezahlt
INV-2024-90038;2024-09-21;2024-09-19;Meier GmbH;2809.97;3037.58;5847.55;überfällig
INV-2024-90039;2024-09-28;2024-09-26;Huber GmbH;4410.05;4767.26;9177.31;offen
INV-2024-90040;2024-09-30;2024-09-28;coop AG;4623.25;4997.73;9620.98;überfällig
INV-2024-90041;2024-09-15;2024-09-13;Weber AG;3552.69;3840.46;7393.15;überfällig
INV-2024-90042;2024-09-20;2024-09-18;coop AG;2639.93;2853.76;5493.69;offen
INV-2024-90043;2024-09-13;2024-09-11;Weber AG;549.68;594.2;1143.88;überfällig
INV-2024-90044;2024-09-03;2024-09-01;Schmid AG;4966.28;5368.55;10334.83;offen
INV-2024-90045;2024-09-08;2024-09-06;Schmid AG;788.45;852.31;1640.76;offen
INV-2024-90046;2024-09-09;2024-09-07;City Kiosk Bern;3712.14;4012.82;7724.96;bezahlt
INV-2024-90047;2024-10-01;2024-09-29;Payfix GmbH,Wallee AG;4213.2;4554.47;8767.67;offen
INV-2024-90048;2024-09-14;2024-09-12;Payfix GmbH,Wallee AG;4249.95;4594.2;8844.15;offen
INV-2024-90049;2024-09-10;2024-09-08;Keller AG;1502.89;1624.62;3127.51;überfällig
INV-2024-90050;2024-09-20;2024-09-18;Migros AG;4079.33;4409.76;8489.09;bezahlt
INV-2024-90051;2024-09-25;2024-09-23;City Kiosk Bern;4768.76;5155.03;9923.79;bezahlt
INV-2024-90052;2024-09-08;2024-09-06;Schmid AG;2876.37;3109.36;5985.73;offen
INV-2024-90053;2024-09-18;2024-09-16;Müller AG;915.76;989.94;1905.7;offen
INV-2024-90054;2024-09-15;2024-09-13;Müller AG;1515.38;1638.13;3153.51;bezahlt
INV-2024-90055;2024-09-19;2024-09-17;Meier GmbH;4119.73;4453.43;8573.16;überfällig
INV-2024-90056;2024-09-11;2024-09-09;Huber GmbH;3450.61;3730.11;7180.72;bezahlt
INV-2024-90057;2024-09-13;2024-09-11;Weber AG;1417.12;1531.91;2949.03;offen
INV-2024-90058;2024-09-12;2024-09-10;coop AG;2683.0;2900.32;5583.32;überfällig
INV-2024-90059;2024-09-25;2024-09-23;Payfix GmbH,Wallee AG;1893.91;2047.32;3941.23;überfällig
INV-2024-90060;2024-09-26;2024-09-24;Migros AG;1490.02;1610.71;3100.73;offen
INV-2024-90061;2024-09-27;2024-09-25;Huber GmbH;125.26;135.41;260.67;offen
INV-2024-90062;2024-09-02;2024-08-31;Müller AG;910.5;984.25;1894.75;offen
INV-2024-90063;2024-09-11;2024-09-09;Meier GmbH;2947.2;3185.92;6133.12;überfällig
INV-2024-90064;2024-09-24;2024-09-22;coop AG;1299.52;1404.78;2704.3;bezahlt
INV-2024-90065;2024-09-30;2024-09-28;Weber AG;738.93;798.78;1537.71;überfällig
INV-2024-90066;2024-09-23;2024-09-21;Migros AG;4799.57;5188.34;9987.91;offen
INV-2024-90067;2024-09-20;2024-09-18;Huber GmbH;1413.25;1527.72;2940.97;offen
INV-2024-90068;2024-09-24;2024-09-22;coop AG;2365.1;2556.67;4921.77;offen
INV-2024-90069;2024-09-09;2024-09-07;Müller AG;2655.3;2870.38;5525.68;überfällig
INV-2024-90070;2024-09-04;2024-09-02;City Kiosk Bern;1312.03;1418.3;2730.33;bezahlt
INV-2024-90071;2024-09-30;2024-09-28;coop AG;4653.25;5030.16;9683.41;offen
INV-2024-90072;2024-09-22;2024-09-20;Migros AG;1566.56;1693.45;3260.01;bezahlt
INV-2024-90073;2024-09-20;2024-09-18;Müller AG;1324.23;1431.49;2755.72;offen
INV-2024-90074;2024-09-09;2024-09-07;Weber AG;718.61;776.82;1495.43;offen
INV-2024-90075;2024-09-28;2024-09-26;coop AG;4007.31;4331.9;8339.21;bezahlt
INV-2024-90076;2024-09-24;2024-09-22;Huber GmbH;4883.43;5278.99;10162.42;überfällig
INV-2024-90077;2024-09-16;2024-09-14;Keller AG;4673.11;5051.63;9724.74;offen
INV-2024-90078;2024-10-01;2024-09-29;Meier GmbH;4160.93;4497.97;8658.9;überfällig
INV-2024-90079;2024-09-07;2024-09-05;Migros AG;1820.27;1967.71;3787.98;überfällig
INV-2024-90080;2024-09-27;2024-09-25;Payfix GmbH,Wallee AG;3757.39;4061.74;7819.13;offen
INV-2024-90081;2024-09-09;2024-09-07;coop AG;3305.37;3573.1;6878.47;bezahlt
INV-2024-90082;2024-09-23;2024-09-21;Weber AG;3757.72;4062.1;7819.82;offen
INV-2024-90083;2024-09-29;2024-09-27;Weber AG;1429.99;1545.82;2975.81;überfällig
INV-2024-90084;2024-09-09;2024-09-07;Keller AG;2488.54;2690.11;5178.65;offen
INV-2024-90085;2024-09-05;2024-09-03;coop AG;1503.7;1625.5;3129.2;bezahlt
INV-2024-90086;2024-09-08;2024-09-06;City Kiosk Bern;3856.35;4168.71;8025.06;offen
INV-2024-90087;2024-09-18;2024-09-16;Keller AG;2444.14;2642.12;5086.26;überfällig
INV-2024-90088;2024-09-09;2024-09-07;coop AG;339.97;367.51;707.48;überfällig
INV-2024-90089;2024-09-12;2024-09-10;Payfix GmbH,Wallee AG;2187.9;2365.12;4553.02;überfällig
INV-2024-90090;2024-09-16;2024-09-14;Huber GmbH;292.34;316.02;608.36;überfällig
INV-2024-90091;2024-09-17;2024-09-15;Schmid AG;2633.43;2846.74;5480.17;offen
INV-2024-90092;2024-09-05;2024-09-03;City Kiosk Bern;4796.49;5185.01;9981.5;offen
INV-2024-90093;2024-09-20;2024-09-18;Huber GmbH;4444.67;4804.69;9249.36;bezahlt
INV-2024-90094;2024-09-12;2024-09-10;Migros AG;3614.3;3907.06;7521.36;überfällig
INV-2024-90095;2024-09-12;2024-09-10;Payfix GmbH,Wallee AG;1007.64;1089.26;2096.9;überfällig
INV-2024-90096;2024-09-02;2024-08-31;coop AG;1693.58;1830.76;3524.34;bezahlt
INV-2024-90097;2024-09-23;2024-09-21;Schmid AG;4234.09;4577.05;8811.14;offen
INV-2024-90098;2024-09-15;2024-09-13;Weber AG;3468.71;3749.68;7218.39;offen
INV-2024-90099;2024-09-19;2024-09-17;City Kiosk Bern;1814.41;1961.38;3775.79;bezahlt
INV-2024-90100;2024-09-24;2024-09-22;Weber AG;4042.31;4369.74;8412.05;offen
INV-2024-90101;2024-09-13;2024-09-11;Schmid AG;633.75;685.08;1318.83;bezahlt
INV-2024-90102;2024-09-06;2024-09-04;Schmid AG;2482.77;2683.87;5166.64;bezahlt
INV-2024-90103;2024-09-13;2024-09-11;City Kiosk Bern;1795.04;1940.44;3735.48;bezahlt
INV-2024-90104;2024-09-09;2024-09-07;Weber AG;661.0;714.54;1375.54;offen
INV-2024-90105;2024-09-26;2024-09-24;coop AG;4771.67;5158.18;9929.85;bezahlt
INV-2024-90106;2024-09-07;2024-09-05;Meier GmbH;4885.63;5281.37;10167.0;bezahlt
INV-2024-90107;2024-09-05;2024-09-03;Müller AG;4819.35;5209.72;10029.07;überfällig
INV-2024-90108;2024-09-16;2024-09-14;Schmid AG;3424.78;3702.19;7126.97;überfällig
INV-2024-90109;2024-09-17;2024-09-15;Müller AG;3399.03;3674.35;7073.38;offen
INV-2024-100001;2024-10-25;2024-10-23;Schmid AG;3388.92;3663.42;7052.34;offen
INV-2024-100002;2024-10-16;2024-10-14;Payfix GmbH,Wallee AG;1466.55;1585.34;3051.89;überfällig
INV-2024-100003;2024-10-24;2024-10-22;Keller AG;3841.31;4152.46;7993.77;offen
INV-2024-100004;2024-10-22;2024-10-20;coop AG;4443.78;4803.73;9247.51;offen
INV-2024-100005;2024-10-11;2024-10-09;Huber GmbH;2342.96;2532.74;4875.7;überfällig
INV-2024-100006;2024-10-02;2024-09-30;Weber AG;1151.25;1244.5;2395.75;überfällig
INV-2024-100007;2024-10-04;2024-10-02;Weber AG;4593.79;4965.89;9559.68;bezahlt
INV-2024-100008;2024-10-17;2024-10-15;Schmid AG;329.91;356.63;686.54;offen
INV-2024-100009;2024-10-22;2024-10-20;Schmid AG;1049.15;1134.13;2183.28;offen
INV-2024-100010;2024-10-27;2024-10-25;Müller AG;231.4;250.14;481.54;überfällig
INV-2024-100011;2024-10-19;2024-10-17;City Kiosk Bern;3825.77;4135.66;7961.43;bezahlt
INV-2024-100012;2024-10-24;2024-10-22;Keller AG;941.06;1017.29;1958.35;überfällig
INV-2024-100013;2024-10-04;2024-10-02;Weber AG;526.77;569.44;1096.21;überfällig
INV-2024-100014;2024-10-24;2024-10-22;Keller AG;4403.33;4760.0;9163.33;bezahlt
INV-2024-100015;2024-10-11;2024-10-09;Schmid AG;474.94;513.41;988.35;überfällig
INV-2024-100016;2024-10-24;2024-10-22;Meier GmbH;3970.08;4291.66;8261.74;offen
INV-2024-100017;2024-11-01;2024-10-30;Huber GmbH;2783.81;3009.3;5793.11;überfällig
INV-2024-100018;2024-10-10;2024-10-08;Huber GmbH;2682.12;2899.37;5581.49;bezahlt
INV-2024-100019;2024-10-24;2024-10-22;Weber AG;1805.36;1951.59;3756.95;offen
INV-2024-100020;2024-10-20;2024-10-18;Müller AG;3395.45;3670.48;7065.93;überfällig
INV-2024-100021;2024-10-14;2024-10-12;Schmid AG;3722.25;4023.75;7746.0;offen
INV-2024-100022;2024-10-29;2024-10-27;Migros AG;4255.73;4600.44;8856.17;überfällig
INV-2024-100023;2024-10-28;2024-10-26;Meier GmbH;1174.93;1270.1;2445.03;offen
INV-2024-100024;2024-10-10;2024-10-08;Meier GmbH;3820.31;4129.76;7950.07;bezahlt
INV-2024-100025;2024-10-14;2024-10-12;Meier GmbH;2880.45;3113.77;5994.22;überfällig
INV-2024-100026;2024-10-29;2024-10-27;Meier GmbH;4908.49;5306.08;10214.57;bezahlt
INV-2024-100027;2024-10-27;2024-10-25;Meier GmbH;338.48;365.9;704.38;offen
INV-2024-100028;2024-10-27;2024-10-25;City Kiosk Bern;2235.77;2416.87;4652.64;bezahlt
INV-2024-100029;2024-10-26;2024-10-24;Payfix GmbH,Wallee AG;523.81;566.24;1090.05;überfällig
INV-2024-100030;2024-10-05;2024-10-03;Payfix GmbH,Wallee AG;4714.37;5096.23;9810.6;offen
INV-2024-100031;2024-10-28;2024-10-26;Meier GmbH;4083.7;4414.48;8498.18;offen
INV-2024-100032;2024-10-02;2024-09-30;Meier GmbH;240.86;260.37;501.23;offen
INV-2024-100033;2024-10-10;2024-10-08;City Kiosk Bern;558.7;603.95;1162.65;überfällig
INV-2024-100034;2024-10-21;2024-10-19;Müller AG;2810.75;3038.42;5849.17;bezahlt
INV-2024-100035;2024-10-28;2024-10-26;coop AG;3516.19;3801.0;7317.19;bezahlt
INV-2024-100036;2024-10-27;2024-10-25;Schmid AG;4164.52;4501.85;8666.37;bezahlt
INV-2024-100037;2024-10-12;2024-10-10;Weber AG;2265.39;2448.89;4714.28;offen
INV-2024-100038;2024-10-03;2024-10-01;City Kiosk Bern;3144.37;3399.06;6543.43;bezahlt
INV-2024-100039;2024-10-23;2024-10-21;Schmid AG;2243.09;2424.78;4667.87;offen
INV-2024-100040;2024-10-19;2024-10-17;Keller AG;2195.42;2373.25;4568.67;offen
INV-2024-100041;2024-10-02;2024-09-30;Migros AG;3595.67;3886.92;7482.59;bezahlt
INV-2024-100042;2024-10-29;2024-10-27;Migros AG;919.11;993.56;1912.67;bezahlt
INV-2024-100043;2024-10-18;2024-10-16;Weber AG;4817.86;5208.11;10025.97;offen
INV-2024-100044;2024-10-09;2024-10-07;Schmid AG;2222.94;2403.0;4625.94;überfällig
INV-2024-100045;2024-11-01;2024-10-30;City Kiosk Bern;2421.61;2617.76;5039.37;bezahlt
INV-2024-100046;2024-10-12;2024-10-10;Müller AG;1661.95;1796.57;3458.52;überfällig
INV-2024-100047;2024-10-22;2024-10-20;Schmid AG;462.74;500.22;962.96;bezahlt
INV-2024-100048;2024-10-15;2024-10-13;Müller AG;2759.08;2982.57;5741.65;offen
INV-2024-100049;2024-10-25;2024-10-23;Meier GmbH;4124.65;4458.75;8583.4;bezahlt
INV-2024-100050;2024-10-24;2024-10-22;Weber AG;2425.72;2622.2;5047.92;bezahlt
INV-2024-100051;2024-10-23;2024-10-21;Schmid AG;1899.06;2052.88;3951.94;bezahlt
INV-2024-100052;2024-10-11;2024-10-09;Migros AG;2455.63;2654.54;5110.17;bezahlt
INV-2024-100053;2024-10-26;2024-10-24;Meier GmbH;1428.66;1544.38;2973.04;bezahlt
INV-2024-100054;2024-10-30;2024-10-28;Payfix GmbH,Wallee AG;4149.26;4485.35;8634.61;offen
INV-2024-100055;2024-10-12;2024-10-10;Meier GmbH;4056.27;4384.83;8441.1;bezahlt
INV-2024-100056;2024-10-24;2024-10-22;Huber GmbH;2072.7;2240.59;4313.29;bezahlt
INV-2024-100057;2024-10-11;2024-10-09;Migros AG;1430.76;1546.65;2977.41;offen
INV-2024-100058;2024-10-17;2024-10-15;Weber AG;4080.96;4411.52;8492.48;bezahlt
INV-2024-100059;2024-10-06;2024-10-04;Schmid AG;1130.69;1222.28;2352.97;bezahlt
INV-2024-100060;2024-10-06;2024-10-04;Müller AG;2437.49;2634.93;5072.42;überfällig
INV-2024-100061;2024-10-02;2024-09-30;coop AG;4386.88;4742.22;9129.1;offen
INV-2024-100062;2024-10-20;2024-10-18;Keller AG;1533.03;1657.21;3190.24;offen
INV-2024-100063;2024-10-18;2024-10-16;City Kiosk Bern;3505.04;3788.95;7293.99;überfällig
INV-2024-100064;2024-10-27;2024-10-25;Meier GmbH;3567.93;3856.93;7424.86;überfällig
INV-2024-100065;2024-10-28;2024-10-26;Payfix GmbH,Wallee AG;2350.72;2541.13;4891.85;überfällig
INV-2024-100066;2024-10-09;2024-10-07;Müller AG;4594.01;4966.12;9560.13;bezahlt
INV-2024-100067;2024-10-20;2024-10-18;Payfix GmbH,Wallee AG;1579.02;1706.92;3285.94;offen
INV-2024-100068;2024-10-30;2024-10-28;City Kiosk Bern;2659.44;2874.85;5534.29;offen
INV-2024-100069;2024-10-09;2024-10-07;Migros AG;1030.01;1113.44;2143.45;überfällig
INV-2024-100070;2024-10-23;2024-10-21;Migros AG;1629.2;1761.17;3390.37;bezahlt
INV-2024-100071;2024-10-27;2024-10-25;Meier GmbH;3297.72;3564.84;6862.56;bezahlt
INV-2024-100072;2024-10-02;2024-09-30;Keller AG;3546.41;3833.67;7380.08;bezahlt
INV-2024-100073;2024-10-13;2024-10-11;coop AG;3696.7;3996.13;7692.83;überfällig
INV-2024-100074;2024-10-21;2024-10-19;Meier GmbH;2003.94;2166.26;4170.2;überfällig
INV-2024-100075;2024-10-20;2024-10-18;Migros AG;3629.96;3923.99;7553.95;überfällig
INV-2024-100076;2024-10-05;2024-10-03;Müller AG;2665.63;2881.55;5547.18;offen
INV-2024-100077;2024-10-03;2024-10-01;Müller AG;125.81;136.0;261.81;überfällig
INV-2024-100078;2024-10-04;2024-10-02;coop AG;3675.98;3973.73;7649.71;bezahlt
INV-2024-100079;2024-10-29;2024-10-27;Huber GmbH;2296.35;2482.35;4778.7;bezahlt
INV-2024-100080;2024-10-12;2024-10-10;City Kiosk Bern;2957.23;3196.77;6154.0;überfällig
INV-2024-100081;2024-10-19;2024-10-17;Müller AG;4533.3;4900.5;9433.8;bezahlt
INV-2024-100082;2024-10-22;2024-10-20;City Kiosk Bern;1859.28;2009.88;3869.16;bezahlt
INV-2024-100083;2024-10-14;2024-10-12;Huber GmbH;4804.32;5193.47;9997.79;bezahlt
INV-2024-100084;2024-10-23;2024-10-21;Payfix GmbH,Wallee AG;4256.57;4601.35;8857.92;überfällig
INV-2024-100085;2024-10-27;2024-10-25;Weber AG;2584.05;2793.36;5377.41;bezahlt
INV-2024-100086;2024-10-25;2024-10-23;Payfix GmbH,Wallee AG;4502.81;4867.54;9370.35;offen
INV-2024-100087;2024-10-24;2024-10-22;Payfix GmbH,Wallee AG;337.23;364.55;701.78;bezahlt
INV-2024-100088;2024-10-17;2024-10-15;Payfix GmbH,Wallee AG;4593.24;4965.29;9558.53;bezahlt
INV-2024-100089;2024-10-13;2024-10-11;Weber AG;816.77;882.93;1699.7;bezahlt
INV-2024-100090;2024-10-14;2024-10-12;Huber GmbH;1405.96;1519.84;2925.8;offen
INV-2024-100091;2024-10-15;2024-10-13;Keller AG;2441.18;2638.92;5080.1;bezahlt
INV-2024-100092;2024-10-09;2024-10-07;Migros AG;1075.15;1162.24;2237.39;bezahlt
INV-2024-100093;2024-10-17;2024-10-15;Müller AG;2031.47;2196.02;4227.49;überfällig
INV-2024-100094;2024-10-14;2024-10-12;Keller AG;1637.28;1769.9;3407.18;offen
INV-2024-100095;2024-10-08;2024-10-06;Huber GmbH;4307.13;4656.01;8963.14;überfällig
INV-2024-100096;2024-10-19;2024-10-17;Keller AG;4318.44;4668.23;8986.67;offen
INV-2024-100097;2024-10-24;2024-10-22;Meier GmbH;1506.34;1628.35;3134.69;überfällig
INV-2024-100098;2024-10-10;2024-10-08;Payfix GmbH,Wallee AG;4808.03;5197.48;10005.51;offen
INV-2024-100099;2024-10-19;2024-10-17;coop AG;2244.8;2426.63;4671.43;überfällig
INV-2024-100100;2024-10-17;2024-10-15;Schmid AG;4989.68;5393.84;10383.52;offen
INV-2024-100101;2024-10-06;2024-10-04;Huber GmbH;3787.48;4094.27;7881.75;überfällig
INV-2024-100102;2024-10-29;2024-10-27;Müller AG;2274.32;2458.54;4732.86;offen
INV-2024-100103;2024-10-26;2024-10-24;Payfix GmbH,Wallee AG;518.47;560.47;1078.94;überfällig
INV-2024-100104;2024-10-15;2024-10-13;Meier GmbH;3313.83;3582.25;6896.08;bezahlt
INV-2024-100105;2024-10-05;2024-10-03;Huber GmbH;461.37;498.74;960.11;offen
INV-2024-100106;2024-10-27;2024-10-25;Migros AG;1279.6;1383.25;2662.85;offen
INV-2024-100107;2024-10-27;2024-10-25;Meier GmbH;4735.3;5118.86;9854.16;bezahlt
INV-2024-100108;2024-10-22;2024-10-20;Meier GmbH;2946.43;3185.09;6131.52;offen
INV-2024-100109;2024-10-27;2024-10-25;City Kiosk Bern;2121.47;2293.31;4414.78;offen
INV-2024-110001;2024-11-24;2024-11-22;Weber AG;1844.41;1993.81;3838.22;offen
INV-2024-110002;2024-12-01;2024-11-29;Huber GmbH;3321.27;3590.29;6911.56;bezahlt
INV-2024-110003;2024-11-30;2024-11-28;coop AG;876.6;947.6;1824.2;offen
INV-2024-110004;2024-11-22;2024-11-20;Müller AG;831.85;899.23;1731.08;überfällig
INV-2024-110005;2024-11-02;2024-10-31;Keller AG;1574.49;1702.02;3276.51;überfällig
INV-2024-110006;2024-11-25;2024-11-23;City Kiosk Bern;1091.19;1179.58;2270.77;bezahlt
INV-2024-110007;2024-11-17;2024-11-15;City Kiosk Bern;618.86;668.99;1287.85;bezahlt
INV-2024-110008;2024-11-29;2024-11-27;Müller AG;3513.07;3797.63;7310.7;bezahlt
INV-2024-110009;2024-11-15;2024-11-13;coop AG;196.86;212.81;409.67;bezahlt
INV-2024-110010;2024-11-06;2024-11-04;Migros AG;4758.77;5144.23;9903.0;bezahlt
INV-2024-110011;2024-11-22;2024-11-20;City Kiosk Bern;1908.39;2062.97;3971.36;offen
INV-2024-110012;2024-11-10;2024-11-08;coop AG;3839.56;4150.56;7990.12;bezahlt
INV-2024-110013;2024-11-06;2024-11-04;Keller AG;1997.64;2159.45;4157.09;bezahlt
INV-2024-110014;2024-11-02;2024-10-31;Keller AG;2812.05;3039.83;5851.88;bezahlt
INV-2024-110015;2024-12-01;2024-11-29;Huber GmbH;3770.24;4075.63;7845.87;offen
INV-2024-110016;2024-12-01;2024-11-29;Migros AG;2833.53;3063.05;5896.58;bezahlt
INV-2024-110017;2024-11-30;2024-11-28;Meier GmbH;1639.85;1772.68;3412.53;bezahlt
INV-2024-110018;2024-11-20;2024-11-18;coop AG;1493.51;1614.48;3107.99;bezahlt
INV-2024-110019;2024-11-17;2024-11-15;Keller AG;602.72;651.54;1254.26;bezahlt
INV-2024-110020;2024-11-03;2024-11-01;Huber GmbH;1274.2;1377.41;2651.61;offen
INV-2024-110021;2024-11-15;2024-11-13;Keller AG;4819.66;5210.05;10029.71;bezahlt
INV-2024-110022;2024-11-02;2024-10-31;Schmid AG;4478.7;4841.47;9320.17;offen
INV-2024-110023;2024-11-13;2024-11-11;Keller AG;1542.57;1667.52;3210.09;offen
INV-2024-110024;2024-11-12;2024-11-10;Huber GmbH;336.51;363.77;700.28;überfällig
INV-2024-110025;2024-12-01;2024-11-29;Huber GmbH;4869.52;5263.95;10133.47;bezahlt
