Rechnung Nr;Rechnung Datum;Auftrag Datum;Kunde;Total ohne MwSt;MwSt 8.1%;Endtotal;Status
INV-2025-80071;2025-08-03;2025-08-01;Weber AG;3014.06;3258.2;6272.26;überfällig
INV-2025-80072;2025-08-02;2025-07-31;City Kiosk Bern;170.59;184.41;355.0;überfällig
INV-2025-80073;2025-08-19;2025-08-17;coop AG;3827.73;4137.78;7965.51;offen
INV-2025-80074;2025-08-20;2025-08-18;Schmid AG;3201.52;3460.84;6662.36;überfällig
INV-2025-80075;2025-08-31;2025-08-29;Huber GmbH;4536.81;4904.29;9441.1;offen
INV-2025-80076;2025-08-04;2025-08-02;City Kiosk Bern;4247.67;4591.73;8839.4;bezahlt
INV-2025-80077;2025-08-06;2025-08-04;coop AG;1206.72;1304.46;2511.18;überfällig
INV-2025-80078;2025-08-30;2025-08-28;Meier GmbH;3708.6;4009.0;7717.6;bezahlt
INV-2025-80079;2025-08-19;2025-08-17;City Kiosk Bern;2747.91;2970.49;5718.4;offen
INV-2025-80080;2025-08-03;2025-08-01;Payfix GmbH,Wallee AG;2301.72;2488.16;4789.88;offen
INV-2025-80081;2025-08-16;2025-08-14;Meier GmbH;2548.48;2754.91;5303.39;bezahlt
INV-2025-80082;2025-08-23;2025-08-21;Keller AG;2060.88;2227.81;4288.69;offen
INV-2025-80083;2025-08-21;2025-08-19;Meier GmbH;4048.56;4376.49;8425.05;überfällig
INV-2025-80084;2025-08-26;2025-08-24;Huber GmbH;2477.41;2678.08;5155.49;überfällig
INV-2025-80085;2025-08-08;2025-08-06;Meier GmbH;3108.28;3360.05;6468.33;offen
INV-2025-80086;2025-08-31;2025-08-29;Migros AG;232.1;250.9;483.0;überfällig
INV-2025-80087;2025-08-02;2025-07-31;Weber AG;236.43;255.58;492.01;offen
INV-2025-80088;2025-08-13;2025-08-11;Weber AG;4437.35;4796.78;9234.13;bezahlt
INV-2025-80089;2025-08-21;2025-08-19;Huber GmbH;1795.53;1940.97;3736.5;bezahlt
INV-2025-80090;2025-08-19;2025-08-17;Keller AG;2287.13;2472.39;4759.52;offen
INV-2025-80091;2025-08-16;2025-08-14;Keller AG;2064.49;2231.71;4296.2;offen
INV-2025-80092;2025-08-31;2025-08-29;Keller AG;2794.84;3021.22;5816.06;bezahlt
INV-2025-80093;2025-08-26;2025-08-24;City Kiosk Bern;1949.44;2107.34;4056.78;bezahlt
INV-2025-80094;2025-08-26;2025-08-24;Huber GmbH;4009.49;4334.26;8343.75;bezahlt
INV-2025-80095;2025-08-27;2025-08-25;coop AG;4943.03;5343.42;10286.45;überfällig
INV-2025-80096;2025-08-17;2025-08-15;coop AG;2897.53;3132.23;6029.76;offen
INV-2025-80097;2025-08-02;2025-07-31;coop AG;4927.07;5326.16;10253.23;offen
INV-2025-80098;2025-08-10;2025-08-08;coop AG;4741.33;5125.38;9866.71;offen
INV-2025-80099;2025-08-17;2025-08-15;Schmid AG;1477.28;1596.94;3074.22;offen
INV-2025-80100;2025-08-31;2025-08-29;Huber GmbH;544.88;589.02;1133.9;offen
INV-2025-80101;2025-08-08;2025-08-06;Müller AG;917.26;991.56;1908.82;offen
INV-2025-80102;2025-08-23;2025-08-21;coop AG;4686.69;5066.31;9753.0;bezahlt
INV-2025-80103;2025-08-02;2025-07-31;Schmid AG;4094.46;4426.11;8520.57;bezahlt
INV-2025-80104;2025-08-05;2025-08-03;Weber AG;3479.49;3761.33;7240.82;offen
INV-2025-80105;2025-08-26;2025-08-24;coop AG;4168.64;4506.3;8674.94;offen
INV-2025-80106;2025-08-06;2025-08-04;City Kiosk Bern;2295.41;2481.34;4776.75;überfällig
INV-2025-80107;2025-08-12;2025-08-10;Migros AG;4812.16;5201.94;10014.1;offen
INV-2025-80108;2025-08-14;2025-08-12;Migros AG;1036.13;1120.06;2156.19;bezahlt
INV-2025-80109;2025-08-06;2025-08-04;Müller AG;1338.36;1446.77;2785.13;offen
INV-2025-90001;2025-09-11;2025-09-09;Payfix GmbH,Wallee AG;1555.79;1681.81;3237.6;bezahlt
INV-2025-90002;2025-09-17;2025-09-15;Meier GmbH;1705.5;1843.65;3549.15;bezahlt
INV-2025-90003;2025-09-05;2025-09-03;Müller AG;1727.61;1867.55;3595.16;bezahlt
INV-2025-90004;2025-09-07;2025-09-05;Weber AG;2084.3;2253.13;4337.43;bezahlt
INV-2025-90005;2025-09-13;2025-09-11;Schmid AG;3285.19;3551.29;6836.48;bezahlt
INV-2025-90006;2025-09-14;2025-09-12;Payfix GmbH,Wallee AG;3553.64;3841.48;7395.12;bezahlt
INV-2025-90007;2025-09-16;2025-09-14;Keller AG;187.21;202.37;389.58;offen
INV-2025-90008;2025-09-13;2025-09-11;Meier GmbH;4910.36;5308.1;10218.46;überfällig
INV-2025-90009;2025-09-10;2025-09-08;City Kiosk Bern;2791.68;3017.81;5809.49;offen
INV-2025-90010;2025-09-14;2025-09-12;Keller AG;1065.74;1152.06;2217.8;bezahlt
INV-2025-90011;2025-09-26;2025-09-24;Schmid AG;2467.16;2667.0;5134.16;überfällig
INV-2025-90012;2025-09-07;2025-09-05;City Kiosk Bern;976.41;1055.5;2031.91;überfällig
INV-2025-90013;2025-09-04;2025-09-02;Meier GmbH;2735.37;2956.93;5692.3;bezahlt
INV-2025-90014;2025-09-14;2025-09-12;Weber AG;3657.88;3954.17;7612.05;überfällig
INV-2025-90015;2025-09-14;2025-09-12;Weber AG;609.95;659.36;1269.31;bezahlt
INV-2025-90016;2025-09-11;2025-09-09;Payfix GmbH,Wallee AG;1065.06;1151.33;2216.39;überfällig
INV-2025-90017;2025-09-03;2025-09-01;Payfix GmbH,Wallee AG;4411.39;4768.71;9180.1;bezahlt
INV-2025-90018;2025-09-29;2025-09-27;coop AG;1205.67;1303.33;2509.0;bezahlt
INV-2025-90019;2025-09-25;2025-09-23;Müller AG;634.69;686.1;1320.79;bezahlt
INV-2025-90020;2025-09-05;2025-09-03;Keller AG;2482.06;2683.11;5165.17;überfällig
INV-2025-90021;2025-09-09;2025-09-07;City Kiosk Bern;3270.92;3535.86;6806.78;überfällig
INV-2025-90022;2025-09-09;2025-09-07;coop AG;4651.93;5028.74;9680.67;offen
INV-2025-90023;2025-09-21;2025-09-19;Payfix GmbH,Wallee AG;1347.53;1456.68;2804.21;bezahlt
INV-2025-90024;2025-09-13;2025-09-11;Keller AG;2293.74;2479.53;4773.27;überfällig
INV-2025-90025;2025-09-22;2025-09-20;Müller AG;3649.16;3944.74;7593.9;bezahlt
INV-2025-90026;2025-09-17;2025-09-15;Schmid AG;2481.37;2682.36;5163.73;bezahlt
INV-2025-90027;2025-09-07;2025-09-05;Meier GmbH;4559.78;4929.12;9488.9;überfällig
INV-2025-90028;2025-09-19;2025-09-17;Meier GmbH;2115.25;2286.59;4401.84;offen
INV-2025-90029;2025-09-24;2025-09-22;Migros AG;1490.05;1610.74;3100.79;überfällig
INV-2025-90030;2025-09-13;2025-09-11;Huber GmbH;4947.26;5347.99;10295.25;offen
INV-2025-90031;2025-10-01;2025-09-29;Payfix GmbH,Wallee AG;2717.09;2937.17;5654.26;überfällig
INV-2025-90032;2025-09-10;2025-09-08;Weber AG;4238.25;4581.55;8819.8;überfällig
INV-2025-90033;2025-09-21;2025-09-19;coop AG;1498.48;1619.86;3118.34;bezahlt
INV-2025-90034;2025-09-22;2025-09-20;Keller AG;2812.38;3040.18;5852.56;offen
INV-2025-90035;2025-09-07;2025-09-05;Payfix GmbH,Wallee AG;4891.09;5287.27;10178.36;bezahlt
INV-2025-90036;2025-09-25;2025-09-23;Huber GmbH;3862.23;4175.07;8037.3;offen
INV-2025-90037;2025-09-14;2025-09-12;Meier GmbH;172.07;186.01;358.08;überfällig
INV-2025-90038;2025-09-20;2025-09-18;Payfix GmbH,Wallee AG;2692.15;2910.21;5602.36;bezahlt
INV-2025-90039;2025-09-10;2025-09-08;Meier GmbH;1413.75;1528.26;2942.01;bezahlt
INV-2025-90040;2025-09-26;2025-09-24;Keller AG;1917.93;2073.28;3991.21;offen
INV-2025-90041;2025-09-16;2025-09-14;Meier GmbH;3828.91;4139.05;7967.96;offen
INV-2025-90042;2025-09-09;2025-09-07;Schmid AG;1975.48;2135.49;4110.97;bezahlt
INV-2025-90043;2025-09-15;2025-09-13;City Kiosk Bern;346.58;374.65;721.23;offen
INV-2025-90044;2025-09-14;2025-09-12;Schmid AG;675.51;730.23;1405.74;überfällig
INV-2025-90045;2025-09-13;2025-09-11;City Kiosk Bern;1214.69;1313.08;2527.77;bezahlt
INV-2025-90046;2025-09-06;2025-09-04;Keller AG;3462.79;3743.28;7206.07;überfällig
INV-2025-90047;2025-09-23;2025-09-21;Müller AG;2630.43;2843.49;5473.92;überfällig
INV-2025-90048;2025-09-21;2025-09-19;Weber AG;123.85;133.88;257.73;offen
INV-2025-90049;2025-09-14;2025-09-12;Schmid AG;4710.9;5092.48;9803.38;bezahlt
INV-2025-90050;2025-09-12;2025-09-10;Meier GmbH;2523.08;2727.45;5250.53;überfällig
INV-2025-90051;2025-09-06;2025-09-04;Huber GmbH;3011.2;3255.11;6266.31;bezahlt
INV-2025-90052;2025-10-01;2025-09-29;coop AG;4045.35;4373.02;8418.37;offen
INV-2025-90053;2025-09-13;2025-09-11;City Kiosk Bern;3446.39;3725.55;7171.94;bezahlt
INV-2025-90054;2025-09-21;2025-09-19;Meier GmbH;4887.93;5283.85;10171.78;offen
INV-2025-90055;2025-09-27;2025-09-25;Müller AG;3110.21;3362.14;6472.35;offen
INV-2025-90056;2025-09-08;2025-09-06;Meier GmbH;4755.01;5140.17;9895.18;offen
INV-2025-90057;2025-09-25;2025-09-23;Keller AG;2540.31;2746.08;5286.39;offen
INV-2025-90058;2025-09-23;2025-09-21;Meier GmbH;1059.13;1144.92;2204.05;bezahlt
INV-2025-90059;2025-09-13;2025-09-11;Migros AG;4050.53;4378.62;8429.15;offen
INV-2025-90060;2025-09-29;2025-09-27;Weber AG;2684.05;2901.46;5585.51;überfällig
INV-2025-90061;2025-09-26;2025-09-24;Schmid AG;1836.71;1985.48;3822.19;offen
INV-2025-90062;2025-09-03;2025-09-01;City Kiosk Bern;1304.62;1410.29;2714.91;offen
INV-2025-90063;2025-09-27;2025-09-25;coop AG;4572.21;4942.56;9514.77;überfällig
INV-2025-90064;2025-09-20;2025-09-18;Huber GmbH;4891.32;5287.52;10178.84;offen
INV-2025-90065;2025-09-03;2025-09-01;Keller AG;1111.97;1202.04;2314.01;bezahlt
INV-2025-90066;2025-09-18;2025-09-16;coop AG;4131.97;4466.66;8598.63;überfällig
INV-2025-90067;2025-09-16;2025-09-14;Payfix GmbH,Wallee AG;4636.0;5011.52;9647.52;offen
INV-2025-90068;2025-09-29;2025-09-27;Keller AG;3818.42;4127.71;7946.13;überfällig
INV-2025-90069;2025-09-09;2025-09-07;Meier GmbH;2825.75;3054.64;5880.39;überfällig
INV-2025-90070;2025-09-02;2025-08-31;Schmid AG;3801.98;4109.94;7911.92;offen
INV-2025-90071;2025-09-30;2025-09-28;Huber GmbH;1159.02;1252.9;2411.92;offen
INV-2025-90072;2025-09-27;2025-09-25;Müller AG;224.79;243.0;467.79;offen
INV-2025-90073;2025-10-01;2025-09-29;Müller AG;3169.6;3426.34;6595.94;überfällig
INV-2025-90074;2025-09-29;2025-09-27;Huber GmbH;4215.91;4557.4;8773.31;bezahlt
INV-2025-90075;2025-09-20;2025-09-18;City Kiosk Bern;3682.91;3981.23;7664.14;bezahlt
INV-2025-90076;2025-10-01;2025-09-29;Weber AG;3159.46;3415.38;6574.84;bezahlt
INV-2025-90077;2025-09-19;2025-09-17;Meier GmbH;857.87;927.36;1785.23;offen
INV-2025-90078;2025-09-11;2025-09-09;Keller AG;4010.27;4335.1;8345.37;bezahlt
INV-2025-90079;2025-09-26;2025-09-24;Migros AG;3304.4;3572.06;6876.46;bezahlt
INV-2025-90080;2025-09-07;2025-09-05;coop AG;2282.68;2467.58;4750.26;offen
INV-2025-90081;2025-09-13;2025-09-11;Huber GmbH;946.62;1023.3;1969.92;überfällig
INV-2025-90082;2025-09-24;2025-09-22;Payfix GmbH,Wallee AG;4076.13;4406.3;8482.43;bezahlt
INV-2025-90083;2025-09-08;2025-09-06;Payfix GmbH,Wallee AG;4460.32;4821.61;9281.93;überfällig
INV-2025-90084;2025-09-04;2025-09-02;Keller AG;646.77;699.16;1345.93;bezahlt
INV-2025-90085;2025-09-25;2025-09-23;Payfix GmbH,Wallee AG;2253.08;2435.58;4688.66;offen
INV-2025-90086;2025-09-20;2025-09-18;City Kiosk Bern;3205.61;3465.26;6670.87;bezahlt
INV-2025-90087;2025-09-21;2025-09-19;Migros AG;4977.8;5381.0;10358.8;bezahlt
INV-2025-90088;2025-09-10;2025-09-08;Payfix GmbH,Wallee AG;140.46;151.84;292.3;überfällig
INV-2025-90089;2025-09-27;2025-09-25;City Kiosk Bern;600.76;649.42;1250.18;bezahlt
INV-2025-90090;2025-09-18;2025-09-16;Huber GmbH;4399.21;4755.55;9154.76;offen
INV-2025-90091;2025-09-21;2025-09-19;Payfix GmbH,Wallee AG;3011.16;3255.06;6266.22;bezahlt
INV-2025-90092;2025-09-28;2025-09-26;Weber AG;814.98;880.99;1695.97;bezahlt
INV-2025-90093;2025-09-24;2025-09-22;coop AG;3141.55;3396.02;6537.57;offen
INV-2025-90094;2025-09-10;2025-09-08;Keller AG;390.46;422.09;812.55;bezahlt
INV-2025-90095;2025-09-16;2025-09-14;Schmid AG;2254.73;2437.36;4692.09;offen
INV-2025-90096;2025-09-05;2025-09-03;Migros AG;151.28;163.53;314.81;offen
INV-2025-90097;2025-09-04;2025-09-02;Müller AG;2315.7;2503.27;4818.97;bezahlt
INV-2025-90098;2025-09-15;2025-09-13;City Kiosk Bern;4920.2;5318.74;10238.94;offen
INV-2025-90099;2025-09-27;2025-09-25;Payfix GmbH,Wallee AG;434.88;470.11;904.99;bezahlt
INV-2025-90100;2025-09-13;2025-09-11;Weber AG;3039.66;3285.87;6325.53;bezahlt
INV-2025-90101;2025-09-18;2025-09-16;coop AG;741.93;802.03;1543.96;offen
INV-2025-90102;2025-09-04;2025-09-02;City Kiosk Bern;1881.33;2033.72;3915.05;offen
INV-2025-90103;2025-09-11;2025-09-09;Müller AG;602.69;651.51;1254.2;bezahlt
INV-2025-90104;2025-09-19;2025-09-17;Payfix GmbH,Wallee AG;2709.66;2929.14;5638.8;offen
INV-2025-90105;2025-09-10;2025-09-08;Meier GmbH;4712.04;5093.72;9805.76;überfällig
INV-2025-90106;2025-09-23;2025-09-21;Schmid AG;287.12;310.38;597.5;offen
INV-2025-90107;2025-09-12;2025-09-10;Müller AG;2422.0;2618.18;5040.18;offen
INV-2025-90108;2025-09-28;2025-09-26;Payfix GmbH,Wallee AG;2009.46;2172.23;4181.69;bezahlt
INV-2025-90109;2025-09-10;2025-09-08;Schmid AG;4127.27;4461.58;8588.85;offen
INV-2025-100001;2025-10-08;2025-10-06;Keller AG;3743.3;4046.51;7789.81;offen
INV-2025-100002;2025-10-13;2025-10-11;Weber AG;1792.61;1937.81;3730.42;bezahlt
INV-2025-100003;2025-10-09;2025-10-07;Huber GmbH;4017.28;4342.68;8359.96;überfällig
INV-2025-100004;2025-10-06;2025-10-04;Müller AG;4034.19;4360.96;8395.15;überfällig
INV-2025-100005;2025-10-09;2025-10-07;Migros AG;3008.23;3251.9;6260.13;überfällig
INV-2025-100006;2025-10-25;2025-10-23;Schmid AG;2221.58;2401.53;4623.11;offen
INV-2025-100007;2025-10-11;2025-10-09;coop AG;3014.84;3259.04;6273.88;bezahlt
INV-2025-100008;2025-10-11;2025-10-09;coop AG;3058.56;3306.3;6364.86;bezahlt
INV-2025-100009;2025-10-07;2025-10-05;Meier GmbH;4001.91;4326.06;8327.97;überfällig
INV-2025-100010;2025-10-06;2025-10-04;Weber AG;1060.44;1146.34;2206.78;offen
INV-2025-100011;2025-10-27;2025-10-25;Keller AG;4171.23;4509.1;8680.33;bezahlt
INV-2025-100012;2025-10-30;2025-10-28;Müller AG;3018.11;3262.58;6280.69;bezahlt
INV-2025-100013;2025-10-11;2025-10-09;Weber AG;3690.61;3989.55;7680.16;bezahlt
INV-2025-100014;2025-11-01;2025-10-30;Migros AG;2056.92;2223.53;4280.45;überfällig
INV-2025-100015;2025-10-26;2025-10-24;Migros AG;4697.39;5077.88;9775.27;offen
INV-2025-100016;2025-10-29;2025-10-27;Schmid AG;251.97;272.38;524.35;überfällig
INV-2025-100017;2025-10-09;2025-10-07;Payfix GmbH,Wallee AG;4208.86;4549.78;8758.64;bezahlt
INV-2025-100018;2025-10-04;2025-10-02;Schmid AG;4662.76;5040.44;9703.2;überfällig
INV-2025-100019;2025-10-13;2025-10-11;City Kiosk Bern;3051.88;3299.08;6350.96;überfällig
INV-2025-100020;2025-10-05;2025-10-03;Müller AG;3094.81;3345.49;6440.3;offen
INV-2025-100021;2025-10-27;2025-10-25;Huber GmbH;4031.28;4357.81;8389.09;bezahlt
INV-2025-100022;2025-10-15;2025-10-13;Keller AG;121.89;131.76;253.65;offen
INV-2025-100023;2025-10-29;2025-10-27;Huber GmbH;3343.06;3613.85;6956.91;offen
INV-2025-100024;2025-10-17;2025-10-15;City Kiosk Bern;186.93;202.07;389.0;bezahlt
INV-2025-100025;2025-10-16;2025-10-14;coop AG;3473.91;3755.3;7229.21;überfällig
INV-2025-100026;2025-10-09;2025-10-07;Müller AG;2135.01;2307.95;4442.96;bezahlt
INV-2025-100027;2025-10-19;2025-10-17;City Kiosk Bern;2949.47;3188.38;6137.85;bezahlt
INV-2025-100028;2025-10-10;2025-10-08;Meier GmbH;705.33;762.46;1467.79;bezahlt
INV-2025-100029;2025-10-12;2025-10-10;Meier GmbH;343.19;370.99;714.18;offen
INV-2025-100030;2025-10-20;2025-10-18;Payfix GmbH,Wallee AG;2561.61;2769.1;5330.71;offen
INV-2025-100031;2025-10-03;2025-10-01;Meier GmbH;4518.6;4884.61;9403.21;offen
INV-2025-100032;2025-10-03;2025-10-01;Weber AG;4415.61;4773.27;9188.88;überfällig
INV-2025-100033;2025-10-14;2025-10-12;City Kiosk Bern;2047.85;2213.73;4261.58;überfällig
INV-2025-100034;2025-10-27;2025-10-25;City Kiosk Bern;895.86;968.42;1864.28;bezahlt
INV-2025-100035;2025-10-18;2025-10-16;Weber AG;4765.72;5151.74;9917.46;überfällig
INV-2025-100036;2025-10-15;2025-10-13;Müller AG;4918.3;5316.68;10234.98;offen
INV-2025-100037;2025-10-02;2025-09-30;coop AG;4604.44;4977.4;9581.84;offen
INV-2025-100038;2025-11-01;2025-10-30;City Kiosk Bern;924.48;999.36;1923.84;offen
INV-2025-100039;2025-10-14;2025-10-12;Payfix GmbH,Wallee AG;4981.93;5385.47;10367.4;überfällig
INV-2025-100040;2025-11-01;2025-10-30;Weber AG;2952.76;3191.93;6144.69;bezahlt
INV-2025-100041;2025-10-13;2025-10-11;Migros AG;4612.51;4986.12;9598.63;offen
INV-2025-100042;2025-10-25;2025-10-23;Schmid AG;4361.48;4714.76;9076.24;bezahlt
INV-2025-100043;2025-10-11;2025-10-09;Schmid AG;1839.7;1988.72;3828.42;überfällig
INV-2025-100044;2025-11-01;2025-10-30;Weber AG;2069.96;2237.63;4307.59;bezahlt
INV-2025-100045;2025-10-31;2025-10-29;coop AG;339.22;366.7;705.92;überfällig
INV-2025-100046;2025-10-25;2025-10-23;Schmid AG;1337.4;1445.73;2783.13;bezahlt
INV-2025-100047;2025-10-14;2025-10-12;Migros AG;889.79;961.86;1851.65;offen
INV-2025-100048;2025-10-05;2025-10-03;Meier GmbH;1485.71;1606.05;3091.76;bezahlt
INV-2025-100049;2025-10-02;2025-09-30;Schmid AG;657.48;710.74;1368.22;überfällig
INV-2025-100050;2025-10-09;2025-10-07;Keller AG;593.66;641.75;1235.41;bezahlt
INV-2025-100051;2025-10-29;2025-10-27;coop AG;3241.92;3504.52;6746.44;offen
INV-2025-100052;2025-10-11;2025-10-09;Migros AG;2470.13;2670.21;5140.34;bezahlt
INV-2025-100053;2025-10-06;2025-10-04;Payfix GmbH,Wallee AG;4373.59;4727.85;9101.44;bezahlt
INV-2025-100054;2025-10-23;2025-10-21;Schmid AG;2166.31;2341.78;4508.09;bezahlt
INV-2025-100055;2025-10-04;2025-10-02;Schmid AG;4354.18;4706.87;9061.05;überfällig
INV-2025-100056;2025-10-06;2025-10-04;Meier GmbH;1967.09;2126.42;4093.51;bezahlt
INV-2025-100057;2025-10-21;2025-10-19;Meier GmbH;631.18;682.31;1313.49;überfällig
INV-2025-100058;2025-10-11;2025-10-09;City Kiosk Bern;1596.07;1725.35;3321.42;bezahlt
INV-2025-100059;2025-10-20;2025-10-18;Payfix GmbH,Wallee AG;4290.21;4637.72;8927.93;offen
INV-2025-100060;2025-10-26;2025-10-24;Meier GmbH;528.7;571.52;1100.22;offen
INV-2025-100061;2025-10-27;2025-10-25;City Kiosk Bern;4017.2;4342.59;8359.79;bezahlt
INV-2025-100062;2025-10-15;2025-10-13;Weber AG;1089.03;1177.24;2266.27;offen
INV-2025-100063;2025-10-30;2025-10-28;coop AG;2553.2;2760.01;5313.21;offen
INV-2025-100064;2025-10-27;2025-10-25;Huber GmbH;2958.65;3198.3;6156.95;bezahlt
INV-2025-100065;2025-10-21;2025-10-19;Meier GmbH;1350.34;1459.72;2810.06;überfällig
INV-2025-100066;2025-10-29;2025-10-27;Migros AG;4019.76;4345.36;8365.12;offen
INV-2025-100067;2025-10-02;2025-09-30;Keller AG;2021.02;2184.72;4205.74;offen
INV-2025-100068;2025-10-30;2025-10-28;City Kiosk Bern;205.66;222.32;427.98;bezahlt
INV-2025-100069;2025-10-20;2025-10-18;Meier GmbH;1670.82;1806.16;3476.98;offen
INV-2025-100070;2025-10-31;2025-10-29;Schmid AG;4119.92;4453.63;8573.55;bezahlt
INV-2025-100071;2025-10-13;2025-10-11;Müller AG;4373.83;4728.11;9101.94;bezahlt
INV-2025-100072;2025-10-14;2025-10-12;Huber GmbH;420.81;454.9;875.71;bezahlt
INV-2025-100073;2025-10-11;2025-10-09;Huber GmbH;2216.84;2396.4;4613.24;überfällig
INV-2025-100074;2025-10-09;2025-10-07;Payfix GmbH,Wallee AG;2568.27;2776.3;5344.57;überfällig
INV-2025-100075;2025-10-20;2025-10-18;Migros AG;1357.4;1467.35;2824.75;bezahlt
INV-2025-100076;2025-10-15;2025-10-13;Keller AG;2331.8;2520.68;4852.48;offen
INV-2025-100077;2025-10-21;2025-10-19;coop AG;416.5;450.24;866.74;offen
INV-2025-100078;2025-10-12;2025-10-10;coop AG;197.33;213.31;410.64;offen
INV-2025-100079;2025-10-17;2025-10-15;Keller AG;398.42;430.69;829.11;bezahlt
INV-2025-100080;2025-10-23;2025-10-21;Keller AG;563.29;608.92;1172.21;überfällig
INV-2025-100081;2025-10-13;2025-10-11;City Kiosk Bern;2977.15;3218.3;6195.45;bezahlt
INV-2025-100082;2025-10-08;2025-10-06;Huber GmbH;2336.36;2525.61;4861.97;überfällig
INV-2025-100083;2025-10-25;2025-10-23;Müller AG;502.22;542.9;1045.12;überfällig
INV-2025-100084;2025-10-22;2025-10-20;Schmid AG;858.3;927.82;1786.12;überfällig
INV-2025-100085;2025-10-09;2025-10-07;Payfix GmbH,Wallee AG;3154.84;3410.38;6565.22;offen
INV-2025-100086;2025-10-27;2025-10-25;City Kiosk Bern;362.52;391.88;754.4;bezahlt
INV-2025-100087;2025-10-08;2025-10-06;Müller AG;4394.74;4750.71;9145.45;bezahlt
INV-2025-100088;2025-10-13;2025-10-11;Migros AG;4631.33;5006.47;9637.8;bezahlt
INV-2025-100089;2025-10-24;2025-10-22;Huber GmbH;2186.06;2363.13;4549.19;offen
INV-2025-100090;2025-10-31;2025-10-29;Payfix GmbH,Wallee AG;2916.65;3152.9;6069.55;überfällig
INV-2025-100091;2025-10-18;2025-10-16;Meier GmbH;2396.41;2590.52;4986.93;offen
INV-2025-100092;2025-10-31;2025-10-29;City Kiosk Bern;1331.39;1439.23;2770.62;offen
INV-2025-100093;2025-11-01;2025-10-30;Migros AG;382.41;413.39;795.8;überfällig
INV-2025-100094;2025-10-30;2025-10-28;Meier GmbH;405.8;438.67;844.47;offen
INV-2025-100095;2025-10-29;2025-10-27;coop AG;4250.47;4594.76;8845.23;offen
INV-2025-100096;2025-10-19;2025-10-17;Payfix GmbH,Wallee AG;440.7;476.4;917.1;überfällig
INV-2025-100097;2025-10-19;2025-10-17;Huber GmbH;348.73;376.98;725.71;bezahlt
INV-2025-100098;2025-10-13;2025-10-11;Huber GmbH;3944.94;4264.48;8209.42;bezahlt
INV-2025-100099;2025-10-06;2025-10-04;Schmid AG;812.61;878.43;1691.04;offen
INV-2025-100100;2025-10-26;2025-10-24;Müller AG;2991.07;3233.35;6224.42;bezahlt
INV-2025-100101;2025-10-17;2025-10-15;coop AG;1042.01;1126.41;2168.42;bezahlt
INV-2025-100102;2025-10-11;2025-10-09;Meier GmbH;3416.1;3692.8;7108.9;überfällig
INV-2025-100103;2025-10-25;2025-10-23;Payfix GmbH,Wallee AG;3843.01;4154.29;7997.3;bezahlt
INV-2025-100104;2025-10-22;2025-10-20;Müller AG;702.4;759.29;1461.69;offen
INV-2025-100105;2025-10-25;2025-10-23;Payfix GmbH,Wallee AG;4119.32;4452.98;8572.3;überfällig
INV-2025-100106;2025-10-19;2025-10-17;Schmid AG;4480.85;4843.8;9324.65;bezahlt
INV-2025-100107;2025-10-27;2025-10-25;Payfix GmbH,Wallee AG;3675.75;3973.49;7649.24;bezahlt
INV-2025-100108;2025-10-23;2025-10-21;Keller AG;948.65;1025.49;1974.14;offen
INV-2025-100109;2025-10-11;2025-10-09;Schmid AG;1838.94;1987.89;3826.83;bezahlt
INV-2025-110001;2025-11-23;2025-11-21;Payfix GmbH,Wallee AG;1995.25;2156.87;4152.12;überfällig
INV-2025-110002;2025-11-05;2025-11-03;Migros AG;4739.52;5123.42;9862.94;bezahlt
INV-2025-110003;2025-11-28;2025-11-26;Migros AG;2339.73;2529.25;4868.98;überfällig
INV-2025-110004;2025-11-08;2025-11-06;Müller AG;2716.73;2936.79;5653.52;überfällig
INV-2025-110005;2025-11-21;2025-11-19;City Kiosk Bern;4769.39;5155.71;9925.1;überfällig
INV-2025-110006;2025-11-13;2025-11-11;Migros AG;629.04;679.99;1309.03;offen
INV-2025-110007;2025-11-20;2025-11-18;coop AG;4619.78;4993.98;9613.76;offen
INV-2025-110008;2025-11-26;2025-11-24;Migros AG;907.7;981.22;1888.92;offen
INV-2025-110009;2025-11-22;2025-11-20;Keller AG;4977.86;5381.07;10358.93;offen
INV-2025-110010;2025-11-26;2025-11-24;Huber GmbH;4335.88;4687.09;9022.97;überfällig
INV-2025-110011;2025-11-30;2025-11-28;Müller AG;4454.33;4815.13;9269.46;überfällig
INV-2025-110012;2025-11-18;2025-11-16;Weber AG;1688.57;1825.34;3513.91;offen
INV-2025-110013;2025-11-09;2025-11-07;coop AG;1145.0;1237.74;2382.74;bezahlt
INV-2025-110014;2025-11-22;2025-11-20;Keller AG;2499.7;2702.18;5201.88;überfällig
INV-2025-110015;2025-11-09;2025-11-07;Meier GmbH;2363.59;2555.04;4918.63;offen
INV-2025-110016;2025-11-24;2025-11-22;Huber GmbH;4469.85;4831.91;9301.76;überfällig
INV-2025-110017;2025-11-16;2025-11-14;Payfix GmbH,Wallee AG;1654.95;1789.0;3443.95;offen
INV-2025-110018;2025-11-25;2025-11-23;Keller AG;1642.79;1775.86;3418.65;bezahlt
INV-2025-110019;2025-11-04;2025-11-02;Migros AG;319.53;345.41;664.94;offen
INV-2025-110020;2025-11-05;2025-11-03;Keller AG;1634.84;1767.26;3402.1;überfällig
INV-2025-110021;2025-11-15;2025-11-13;Huber GmbH;1983.45;2144.11;4127.56;bezahlt
