Rechnung Nr;Rechnung Datum;Auftrag Datum;Kunde;Total ohne MwSt;MwSt 8.1%;Endtotal;Status
INV-2023-80076;2023-08-22;2023-08-20;City Kiosk Bern;1386.2;1498.48;2884.68;offen
INV-2023-80077;2023-08-06;2023-08-04;Migros AG;1480.7;1600.64;3081.34;bezahlt
INV-2023-80078;2023-08-20;2023-08-18;Payfix GmbH,Wallee AG;1008.74;1090.45;2099.19;überfällig
INV-2023-80079;2023-08-06;2023-08-04;Müller AG;1298.97;1404.19;2703.16;überfällig
INV-2023-80080;2023-08-27;2023-08-25;Keller AG;4847.39;5240.03;10087.42;offen
INV-2023-80081;2023-08-29;2023-08-27;Huber GmbH;1631.64;1763.8;3395.44;überfällig
INV-2023-80082;2023-08-24;2023-08-22;Huber GmbH;4892.55;5288.85;10181.4;überfällig
INV-2023-80083;2023-08-21;2023-08-19;coop AG;4124.19;4458.25;8582.44;offen
INV-2023-80084;2023-08-07;2023-08-05;City Kiosk Bern;2784.18;3009.7;5793.88;überfällig
INV-2023-80085;2023-09-01;2023-08-30;Keller AG;2482.78;2683.89;5166.67;offen
INV-2023-80086;2023-08-13;2023-08-11;coop AG;3442.46;3721.3;7163.76;offen
INV-2023-80087;2023-08-17;2023-08-15;coop AG;2920.58;3157.15;6077.73;bezahlt
INV-2023-80088;2023-09-01;2023-08-30;Meier GmbH;1681.78;1818.0;3499.78;bezahlt
INV-2023-80089;2023-08-30;2023-08-28;Payfix GmbH,Wallee AG;4437.36;4796.79;9234.15;bezahlt
INV-2023-80090;2023-08-25;2023-08-23;Keller AG;1372.46;1483.63;2856.09;überfällig
INV-2023-80091;2023-08-29;2023-08-27;Migros AG;198.15;214.2;412.35;offen
INV-2023-80092;2023-08-27;2023-08-25;coop AG;4243.92;4587.68;8831.6;offen
INV-2023-80093;2023-08-03;2023-08-01;Schmid AG;4944.22;5344.7;10288.92;bezahlt
INV-2023-80094;2023-09-01;2023-08-30;Weber AG;663.01;716.71;1379.72;offen
INV-2023-80095;2023-08-15;2023-08-13;Keller AG;2793.82;3020.12;5813.94;überfällig
INV-2023-80096;2023-08-24;2023-08-22;City Kiosk Bern;4787.96;5175.78;9963.74;bezahlt
INV-2023-80097;2023-08-30;2023-08-28;Migros AG;105.24;113.76;219.0;offen
INV-2023-80098;2023-08-20;2023-08-18;Migros AG;3907.06;4223.53;8130.59;offen
INV-2023-80099;2023-08-17;2023-08-15;City Kiosk Bern;4236.48;4579.63;8816.11;bezahlt
INV-2023-80100;2023-08-06;2023-08-04;Weber AG;362.51;391.87;754.38;überfällig
INV-2023-80101;2023-08-07;2023-08-05;Müller AG;4211.22;4552.33;8763.55;bezahlt
INV-2023-80102;2023-08-14;2023-08-12;Migros AG;3493.06;3776.0;7269.06;überfällig
INV-2023-80103;2023-08-20;2023-08-18;Müller AG;4367.56;4721.33;9088.89;offen
INV-2023-80104;2023-08-26;2023-08-24;Weber AG;1201.54;1298.86;2500.4;überfällig
INV-2023-80105;2023-09-01;2023-08-30;Schmid AG;1941.43;2098.69;4040.12;bezahlt
INV-2023-80106;2023-08-28;2023-08-26;Payfix GmbH,Wallee AG;4303.13;4651.68;8954.81;offen
INV-2023-80107;2023-08-11;2023-08-09;Keller AG;4216.51;4558.05;8774.56;überfällig
INV-2023-80108;2023-08-11;2023-08-09;Payfix GmbH,Wallee AG;3990.05;4313.24;8303.29;überfällig
INV-2023-80109;2023-08-19;2023-08-17;City Kiosk Bern;3897.23;4212.91;8110.14;offen
INV-2023-90001;2023-09-17;2023-09-15;Keller AG;3952.98;4273.17;8226.15;überfällig
INV-2023-90002;2023-09-22;2023-09-20;Huber GmbH;836.03;903.75;1739.78;offen
INV-2023-90003;2023-09-23;2023-09-21;Schmid AG;144.27;155.96;300.23;offen
INV-2023-90004;2023-09-12;2023-09-10;Payfix GmbH,Wallee AG;3293.87;3560.67;6854.54;bezahlt
INV-2023-90005;2023-09-13;2023-09-11;Migros AG;4717.47;5099.59;9817.06;überfällig
INV-2023-90006;2023-09-19;2023-09-17;Weber AG;4261.23;4606.39;8867.62;überfällig
INV-2023-90007;2023-09-10;2023-09-08;coop AG;369.55;399.48;769.03;offen
INV-2023-90008;2023-09-12;2023-09-10;Meier GmbH;1395.49;1508.52;2904.01;überfällig
INV-2023-90009;2023-09-05;2023-09-03;Müller AG;2685.69;2903.23;5588.92;offen
INV-2023-90010;2023-09-13;2023-09-11;coop AG;4487.21;4850.67;9337.88;offen
INV-2023-90011;2023-09-20;2023-09-18;Schmid AG;4943.94;5344.4;10288.34;bezahlt
INV-2023-90012;2023-09-24;2023-09-22;coop AG;4775.89;5162.74;9938.63;überfällig
INV-2023-90013;2023-09-22;2023-09-20;Schmid AG;1239.37;1339.76;2579.13;offen
INV-2023-90014;2023-09-03;2023-09-01;Migros AG;1512.08;1634.56;3146.64;überfällig
INV-2023-90015;2023-09-26;2023-09-24;Schmid AG;1965.93;2125.17;4091.1;überfällig
INV-2023-90016;2023-09-24;2023-09-22;coop AG;221.37;239.3;460.67;offen
INV-2023-90017;2023-09-29;2023-09-27;Weber AG;3588.47;3879.14;7467.61;bezahlt
INV-2023-90018;2023-09-06;2023-09-04;Keller AG;4007.68;4332.3;8339.98;überfällig
INV-2023-90019;2023-09-06;2023-09-04;Schmid AG;3828.86;4139.0;7967.86;bezahlt
INV-2023-90020;2023-09-29;2023-09-27;coop AG;2973.16;3213.99;6187.15;bezahlt
INV-2023-90021;2023-09-15;2023-09-13;Müller AG;4319.39;4669.26;8988.65;offen
INV-2023-90022;2023-09-19;2023-09-17;Huber GmbH;533.83;577.07;1110.9;überfällig
INV-2023-90023;2023-09-09;2023-09-07;Keller AG;785.16;848.76;1633.92;überfällig
INV-2023-90024;2023-09-23;2023-09-21;coop AG;4704.1;5085.13;9789.23;offen
INV-2023-90025;2023-09-25;2023-09-23;City Kiosk Bern;4110.73;4443.7;8554.43;überfällig
INV-2023-90026;2023-09-16;2023-09-14;Keller AG;4393.72;4749.61;9143.33;überfällig
INV-2023-90027;2023-09-23;2023-09-21;City Kiosk Bern;3424.13;3701.48;7125.61;bezahlt
INV-2023-90028;2023-09-13;2023-09-11;Weber AG;3269.1;3533.9;6803.0;offen
INV-2023-90029;2023-09-17;2023-09-15;coop AG;4793.47;5181.74;9975.21;bezahlt
INV-2023-90030;2023-09-12;2023-09-10;Weber AG;3881.28;4195.66;8076.94;überfällig
INV-2023-90031;2023-09-07;2023-09-05;Migros AG;3796.08;4103.56;7899.64;bezahlt
INV-2023-90032;2023-09-25;2023-09-23;Schmid AG;4336.96;4688.25;9025.21;offen
INV-2023-90033;2023-09-28;2023-09-26;Schmid AG;4775.69;5162.52;9938.21;überfällig
INV-2023-90034;2023-09-13;2023-09-11;City Kiosk Bern;3986.98;4309.93;8296.91;bezahlt
INV-2023-90035;2023-09-29;2023-09-27;Payfix GmbH,Wallee AG;3633.17;3927.46;7560.63;offen
INV-2023-90036;2023-09-28;2023-09-26;City Kiosk Bern;396.21;428.3;824.51;überfällig
INV-2023-90037;2023-10-01;2023-09-29;Payfix GmbH,Wallee AG;3947.65;4267.41;8215.06;offen
INV-2023-90038;2023-09-05;2023-09-03;Schmid AG;119.43;129.1;248.53;bezahlt
INV-2023-90039;2023-09-16;2023-09-14;City Kiosk Bern;1195.83;1292.69;2488.52;bezahlt
INV-2023-90040;2023-09-19;2023-09-17;coop AG;769.37;831.69;1601.06;überfällig
INV-2023-90041;2023-09-28;2023-09-26;Meier GmbH;1109.94;1199.85;2309.79;offen
INV-2023-90042;2023-09-28;2023-09-26;Weber AG;3390.66;3665.3;7055.96;offen
INV-2023-90043;2023-09-16;2023-09-14;Weber AG;4315.09;4664.61;8979.7;bezahlt
INV-2023-90044;2023-09-14;2023-09-12;Schmid AG;1148.02;1241.01;2389.03;offen
INV-2023-90045;2023-09-19;2023-09-17;City Kiosk Bern;257.75;278.63;536.38;offen
INV-2023-90046;2023-09-30;2023-09-28;Keller AG;4188.97;4528.28;8717.25;bezahlt
INV-2023-90047;2023-09-08;2023-09-06;coop AG;3501.99;3785.65;7287.64;offen
INV-2023-90048;2023-09-26;2023-09-24;City Kiosk Bern;841.58;909.75;1751.33;offen
INV-2023-90049;2023-09-29;2023-09-27;Huber GmbH;696.31;752.71;1449.02;bezahlt
INV-2023-90050;2023-09-06;2023-09-04;Payfix GmbH,Wallee AG;3271.52;3536.51;6808.03;offen
INV-2023-90051;2023-09-10;2023-09-08;Payfix GmbH,Wallee AG;3122.85;3375.8;6498.65;überfällig
INV-2023-90052;2023-09-13;2023-09-11;Payfix GmbH,Wallee AG;872.22;942.87;1815.09;überfällig
INV-2023-90053;2023-09-06;2023-09-04;Huber GmbH;1019.04;1101.58;2120.62;offen
INV-2023-90054;2023-09-19;2023-09-17;Migros AG;2968.84;3209.32;6178.16;bezahlt
INV-2023-90055;2023-09-21;2023-09-19;Weber AG;4907.18;5304.66;10211.84;überfällig
INV-2023-90056;2023-09-19;2023-09-17;Schmid AG;3976.24;4298.32;8274.56;offen
INV-2023-90057;2023-09-03;2023-09-01;Müller AG;3131.0;3384.61;6515.61;bezahlt
INV-2023-90058;2023-09-16;2023-09-14;City Kiosk Bern;2390.83;2584.49;4975.32;bezahlt
INV-2023-90059;2023-09-28;2023-09-26;Migros AG;3692.8;3991.92;7684.72;offen
INV-2023-90060;2023-09-15;2023-09-13;Payfix GmbH,Wallee AG;201.07;217.36;418.43;offen
INV-2023-90061;2023-09-29;2023-09-27;Meier GmbH;2254.98;2437.63;4692.61;offen
INV-2023-90062;2023-09-16;2023-09-14;City Kiosk Bern;2455.97;2654.9;5110.87;bezahlt
INV-2023-90063;2023-09-14;2023-09-12;Meier GmbH;3484.98;3767.26;7252.24;offen
INV-2023-90064;2023-09-12;2023-09-10;Meier GmbH;2968.22;3208.65;6176.87;bezahlt
INV-2023-90065;2023-09-03;2023-09-01;Huber GmbH;1988.6;2149.68;4138.28;bezahlt
INV-2023-90066;2023-09-07;2023-09-05;Payfix GmbH,Wallee AG;288.99;312.4;601.39;offen
INV-2023-90067;2023-09-21;2023-09-19;City Kiosk Bern;642.75;694.81;1337.56;überfällig
INV-2023-90068;2023-09-21;2023-09-19;Payfix GmbH,Wallee AG;3993.18;4316.63;8309.81;überfällig
INV-2023-90069;2023-09-19;2023-09-17;Weber AG;4121.65;4455.5;8577.15;bezahlt
INV-2023-90070;2023-09-23;2023-09-21;Meier GmbH;697.39;753.88;1451.27;bezahlt
INV-2023-90071;2023-09-05;2023-09-03;Meier GmbH;630.99;682.1;1313.09;überfällig
INV-2023-90072;2023-09-04;2023-09-02;Keller AG;1280.23;1383.93;2664.16;bezahlt
INV-2023-90073;2023-10-01;2023-09-29;Migros AG;2886.11;3119.88;6005.99;bezahlt
INV-2023-90074;2023-10-01;2023-09-29;Schmid AG;4069.74;4399.39;8469.13;überfällig
INV-2023-90075;2023-09-25;2023-09-23;City Kiosk Bern;789.42;853.36;1642.78;bezahlt
INV-2023-90076;2023-10-01;2023-09-29;Weber AG;184.36;199.29;383.65;überfällig
INV-2023-90077;2023-09-12;2023-09-10;Huber GmbH;2365.54;2557.15;4922.69;überfällig
INV-2023-90078;2023-09-24;2023-09-22;Migros AG;1222.56;1321.59;2544.15;überfällig
INV-2023-90079;2023-09-14;2023-09-12;Müller AG;2067.05;2234.48;4301.53;offen
INV-2023-90080;2023-09-24;2023-09-22;coop AG;4047.26;4375.09;8422.35;bezahlt
INV-2023-90081;2023-09-10;2023-09-08;Weber AG;607.5;656.71;1264.21;überfällig
INV-2023-90082;2023-09-06;2023-09-04;coop AG;2349.74;2540.07;4889.81;offen
INV-2023-90083;2023-09-09;2023-09-07;Schmid AG;688.92;744.72;1433.64;überfällig
INV-2023-90084;2023-09-19;2023-09-17;Weber AG;3467.67;3748.55;7216.22;überfällig
INV-2023-90085;2023-09-08;2023-09-06;Weber AG;2712.78;2932.52;5645.3;offen
INV-2023-90086;2023-10-01;2023-09-29;coop AG;2201.73;2380.07;4581.8;bezahlt
INV-2023-90087;2023-10-01;2023-09-29;Weber AG;958.83;1036.5;1995.33;offen
INV-2023-90088;2023-09-21;2023-09-19;Huber GmbH;3846.71;4158.29;8005.0;offen
INV-2023-90089;2023-09-14;2023-09-12;Meier GmbH;3420.48;3697.54;7118.02;überfällig
INV-2023-90090;2023-09-08;2023-09-06;Payfix GmbH,Wallee AG;1864.43;2015.45;3879.88;bezahlt
INV-2023-90091;2023-09-25;2023-09-23;Meier GmbH;3083.66;3333.44;6417.1;überfällig
INV-2023-90092;2023-09-25;2023-09-23;Migros AG;3516.69;3801.54;7318.23;offen
INV-2023-90093;2023-09-13;2023-09-11;Meier GmbH;2122.92;2294.88;4417.8;offen
INV-2023-90094;2023-09-30;2023-09-28;Meier GmbH;654.41;707.42;1361.83;bezahlt
INV-2023-90095;2023-09-13;2023-09-11;Huber GmbH;1328.75;1436.38;2765.13;offen
INV-2023-90096;2023-09-17;2023-09-15;Migros AG;1194.48;1291.23;2485.71;bezahlt
INV-2023-90097;2023-09-15;2023-09-13;Keller AG;4560.63;4930.04;9490.67;bezahlt
INV-2023-90098;2023-09-17;2023-09-15;Keller AG;830.01;897.24;1727.25;überfällig
INV-2023-90099;2023-09-05;2023-09-03;Huber GmbH;1521.97;1645.25;3167.22;bezahlt
INV-2023-90100;2023-09-14;2023-09-12;Payfix GmbH,Wallee AG;4199.83;4540.02;8739.85;offen
INV-2023-90101;2023-09-13;2023-09-11;City Kiosk Bern;3222.53;3483.55;6706.08;bezahlt
INV-2023-90102;2023-09-07;2023-09-05;Weber AG;803.77;868.88;1672.65;bezahlt
INV-2023-90103;2023-09-28;2023-09-26;Meier GmbH;2893.66;3128.05;6021.71;offen
INV-2023-90104;2023-09-25;2023-09-23;Payfix GmbH,Wallee AG;2921.62;3158.27;6079.89;bezahlt
INV-2023-90105;2023-09-20;2023-09-18;Schmid AG;3211.12;3471.22;6682.34;offen
INV-2023-90106;2023-09-30;2023-09-28;Müller AG;4588.1;4959.74;9547.84;offen
INV-2023-90107;2023-09-27;2023-09-25;Meier GmbH;4890.24;5286.35;10176.59;überfällig
INV-2023-90108;2023-09-24;2023-09-22;Payfix GmbH,Wallee AG;2366.03;2557.68;4923.71;bezahlt
INV-2023-90109;2023-09-19;2023-09-17;City Kiosk Bern;3650.57;3946.27;7596.84;überfällig
INV-2023-100001;2023-10-05;2023-10-03;Huber GmbH;162.18;175.32;337.5;überfällig
INV-2023-100002;2023-10-02;2023-09-30;Weber AG;3394.46;3669.41;7063.87;bezahlt
INV-2023-100003;2023-10-30;2023-10-28;Migros AG;655.36;708.44;1363.8;offen
INV-2023-100004;2023-10-12;2023-10-10;Müller AG;3072.54;3321.42;6393.96;bezahlt
INV-2023-100005;2023-10-28;2023-10-26;Müller AG;2460.7;2660.02;5120.72;offen
INV-2023-100006;2023-10-31;2023-10-29;Meier GmbH;1021.11;1103.82;2124.93;überfällig
INV-2023-100007;2023-10-07;2023-10-05;Müller AG;685.14;740.64;1425.78;bezahlt
INV-2023-100008;2023-10-13;2023-10-11;Meier GmbH;464.71;502.35;967.06;offen
INV-2023-100009;2023-10-21;2023-10-19;Payfix GmbH,Wallee AG;4933.62;5333.24;10266.86;bezahlt
INV-2023-100010;2023-10-14;2023-10-12;coop AG;4902.32;5299.41;10201.73;überfällig
INV-2023-100011;2023-10-31;2023-10-29;coop AG;1022.85;1105.7;2128.55;überfällig
INV-2023-100012;2023-10-26;2023-10-24;Weber AG;3577.05;3866.79;7443.84;überfällig
INV-2023-100013;2023-10-18;2023-10-16;Payfix GmbH,Wallee AG;562.07;607.6;1169.67;offen
INV-2023-100014;2023-10-26;2023-10-24;Müller AG;2262.02;2445.24;4707.26;überfällig
INV-2023-100015;2023-10-26;2023-10-24;Migros AG;352.58;381.14;733.72;bezahlt
INV-2023-100016;2023-10-02;2023-09-30;Migros AG;4074.14;4404.15;8478.29;offen
INV-2023-100017;2023-10-21;2023-10-19;Weber AG;3851.12;4163.06;8014.18;überfällig
INV-2023-100018;2023-10-10;2023-10-08;Müller AG;1245.22;1346.08;2591.3;offen
INV-2023-100019;2023-10-26;2023-10-24;Müller AG;558.61;603.86;1162.47;überfällig
INV-2023-100020;2023-10-31;2023-10-29;Payfix GmbH,Wallee AG;2998.91;3241.82;6240.73;bezahlt
INV-2023-100021;2023-10-16;2023-10-14;Keller AG;102.51;110.81;213.32;überfällig
INV-2023-100022;2023-10-16;2023-10-14;Weber AG;4012.27;4337.26;8349.53;überfällig
INV-2023-100023;2023-10-16;2023-10-14;Payfix GmbH,Wallee AG;1877.24;2029.3;3906.54;offen
INV-2023-100024;2023-10-11;2023-10-09;Weber AG;149.16;161.24;310.4;überfällig
INV-2023-100025;2023-10-07;2023-10-05;coop AG;1693.7;1830.89;3524.59;offen
INV-2023-100026;2023-10-24;2023-10-22;Schmid AG;3110.77;3362.74;6473.51;bezahlt
INV-2023-100027;2023-10-09;2023-10-07;Migros AG;1808.01;1954.46;3762.47;offen
INV-2023-100028;2023-10-20;2023-10-18;Keller AG;560.19;605.57;1165.76;überfällig
INV-2023-100029;2023-10-05;2023-10-03;Keller AG;4786.52;5174.23;9960.75;offen
INV-2023-100030;2023-10-23;2023-10-21;Meier GmbH;3782.28;4088.64;7870.92;offen
INV-2023-100031;2023-10-20;2023-10-18;Schmid AG;3535.46;3821.83;7357.29;offen
INV-2023-100032;2023-10-15;2023-10-13;Müller AG;883.1;954.63;1837.73;bezahlt
INV-2023-100033;2023-10-15;2023-10-13;Huber GmbH;965.46;1043.66;2009.12;bezahlt
INV-2023-100034;2023-10-20;2023-10-18;Meier GmbH;1590.94;1719.81;3310.75;bezahlt
INV-2023-100035;2023-10-03;2023-10-01;Keller AG;2937.94;3175.91;6113.85;überfällig
INV-2023-100036;2023-10-18;2023-10-16;Meier GmbH;2620.3;2832.54;5452.84;bezahlt
INV-2023-100037;2023-10-12;2023-10-10;Migros AG;4024.01;4349.95;8373.96;offen
INV-2023-100038;2023-10-15;2023-10-13;Huber GmbH;3164.22;3420.52;6584.74;bezahlt
INV-2023-100039;2023-10-20;2023-10-18;coop AG;320.69;346.67;667.36;bezahlt
INV-2023-100040;2023-10-04;2023-10-02;Meier GmbH;2365.44;2557.04;4922.48;überfällig
INV-2023-100041;2023-10-06;2023-10-04;Keller AG;942.75;1019.11;1961.86;bezahlt
INV-2023-100042;2023-10-16;2023-10-14;Payfix GmbH,Wallee AG;4986.96;5390.9;10377.86;offen
INV-2023-100043;2023-10-14;2023-10-12;Keller AG;116.91;126.38;243.29;offen
INV-2023-100044;2023-10-24;2023-10-22;Schmid AG;2701.43;2920.25;5621.68;bezahlt
INV-2023-100045;2023-10-06;2023-10-04;Payfix GmbH,Wallee AG;3334.36;3604.44;6938.8;überfällig
INV-2023-100046;2023-10-28;2023-10-26;Huber GmbH;1927.05;2083.14;4010.19;bezahlt
INV-2023-100047;2023-10-24;2023-10-22;City Kiosk Bern;2070.76;2238.49;4309.25;überfällig
INV-2023-100048;2023-10-04;2023-10-02;Meier GmbH;843.72;912.06;1755.78;überfällig
INV-2023-100049;2023-10-16;2023-10-14;City Kiosk Bern;2412.47;2607.88;5020.35;offen
INV-2023-100050;2023-10-29;2023-10-27;Huber GmbH;483.7;522.88;1006.58;offen
INV-2023-100051;2023-10-15;2023-10-13;coop AG;814.83;880.83;1695.66;offen
INV-2023-100052;2023-10-08;2023-10-06;City Kiosk Bern;2871.97;3104.6;5976.57;offen
INV-2023-100053;2023-10-27;2023-10-25;Meier GmbH;1364.81;1475.36;2840.17;offen
INV-2023-100054;2023-10-25;2023-10-23;Schmid AG;4510.93;4876.32;9387.25;offen
INV-2023-100055;2023-10-31;2023-10-29;Migros AG;4176.64;4514.95;8691.59;offen
INV-2023-100056;2023-10-17;2023-10-15;Migros AG;1806.26;1952.57;3758.83;offen
INV-2023-100057;2023-10-24;2023-10-22;Migros AG;2226.84;2407.21;4634.05;bezahlt
INV-2023-100058;2023-10-09;2023-10-07;Huber GmbH;3167.69;3424.27;6591.96;bezahlt
INV-2023-100059;2023-10-05;2023-10-03;City Kiosk Bern;2133.5;2306.31;4439.81;bezahlt
INV-2023-100060;2023-11-01;2023-10-30;Migros AG;1111.83;1201.89;2313.72;überfällig
INV-2023-100061;2023-10-04;2023-10-02;Meier GmbH;4881.37;5276.76;10158.13;bezahlt
INV-2023-100062;2023-10-17;2023-10-15;Keller AG;3095.55;3346.29;6441.84;überfällig
INV-2023-100063;2023-10-15;2023-10-13;City Kiosk Bern;4280.57;4627.3;8907.87;überfällig
INV-2023-100064;2023-10-27;2023-10-25;Schmid AG;1015.34;1097.58;2112.92;offen
INV-2023-100065;2023-10-25;2023-10-23;Müller AG;1598.8;1728.3;3327.1;offen
INV-2023-100066;2023-10-07;2023-10-05;Meier GmbH;2015.41;2178.66;4194.07;bezahlt
INV-2023-100067;2023-10-15;2023-10-13;City Kiosk Bern;3263.94;3528.32;6792.26;überfällig
INV-2023-100068;2023-10-08;2023-10-06;Weber AG;1109.08;1198.92;2308.0;überfällig
INV-2023-100069;2023-10-11;2023-10-09;Migros AG;4128.86;4463.3;8592.16;bezahlt
INV-2023-100070;2023-10-14;2023-10-12;coop AG;2802.12;3029.09;5831.21;überfällig
INV-2023-100071;2023-10-19;2023-10-17;coop AG;1745.69;1887.09;3632.78;bezahlt
INV-2023-100072;2023-10-09;2023-10-07;Weber AG;2477.04;2677.68;5154.72;bezahlt
INV-2023-100073;2023-10-25;2023-10-23;Keller AG;4199.95;4540.15;8740.1;offen
INV-2023-100074;2023-10-12;2023-10-10;Weber AG;4114.73;4448.02;8562.75;bezahlt
INV-2023-100075;2023-10-02;2023-09-30;Huber GmbH;2190.78;2368.23;4559.01;überfällig
INV-2023-100076;2023-10-24;2023-10-22;coop AG;1877.64;2029.73;3907.37;überfällig
INV-2023-100077;2023-10-20;2023-10-18;Migros AG;2335.8;2525.0;4860.8;offen
INV-2023-100078;2023-10-08;2023-10-06;Keller AG;1459.76;1578.0;3037.76;bezahlt
INV-2023-100079;2023-10-25;2023-10-23;Weber AG;1821.2;1968.72;3789.92;offen
INV-2023-100080;2023-10-19;2023-10-17;Payfix GmbH,Wallee AG;598.0;646.44;1244.44;überfällig
INV-2023-100081;2023-10-10;2023-10-08;Payfix GmbH,Wallee AG;3817.48;4126.7;7944.18;überfällig
INV-2023-100082;2023-10-27;2023-10-25;City Kiosk Bern;2770.32;2994.72;5765.04;überfällig
INV-2023-100083;2023-10-04;2023-10-02;Keller AG;1933.82;2090.46;4024.28;bezahlt
INV-2023-100084;2023-10-22;2023-10-20;Schmid AG;3684.77;3983.24;7668.01;offen
INV-2023-100085;2023-10-11;2023-10-09;coop AG;4399.03;4755.35;9154.38;offen
INV-2023-100086;2023-10-18;2023-10-16;Meier GmbH;4137.83;4472.99;8610.82;überfällig
INV-2023-100087;2023-10-09;2023-10-07;Schmid AG;1543.99;1669.05;3213.04;offen
INV-2023-100088;2023-10-20;2023-10-18;Migros AG;4917.72;5316.06;10233.78;offen
INV-2023-100089;2023-10-18;2023-10-16;Meier GmbH;2786.19;3011.87;5798.06;offen
INV-2023-100090;2023-10-07;2023-10-05;City Kiosk Bern;236.03;255.15;491.18;bezahlt
INV-2023-100091;2023-10-06;2023-10-04;Migros AG;4952.92;5354.11;10307.03;bezahlt
INV-2023-100092;2023-10-29;2023-10-27;Payfix GmbH,Wallee AG;2449.22;2647.61;5096.83;offen
INV-2023-100093;2023-10-23;2023-10-21;Payfix GmbH,Wallee AG;1189.59;1285.95;2475.54;bezahlt
INV-2023-100094;2023-10-19;2023-10-17;Weber AG;2588.34;2798.0;5386.34;bezahlt
INV-2023-100095;2023-10-13;2023-10-11;Meier GmbH;3795.61;4103.05;7898.66;offen
INV-2023-100096;2023-10-17;2023-10-15;Migros AG;2433.82;2630.96;5064.78;offen
INV-2023-100097;2023-10-27;2023-10-25;Keller AG;2783.66;3009.14;5792.8;bezahlt
INV-2023-100098;2023-10-26;2023-10-24;Keller AG;2094.14;2263.77;4357.91;überfällig
INV-2023-100099;2023-10-08;2023-10-06;Müller AG;274.75;297.0;571.75;bezahlt
INV-2023-100100;2023-10-07;2023-10-05;Huber GmbH;1139.24;1231.52;2370.76;offen
INV-2023-100101;2023-11-01;2023-10-30;Keller AG;3316.72;3585.37;6902.09;bezahlt
INV-2023-100102;2023-10-22;2023-10-20;Keller AG;2192.29;2369.87;4562.16;überfällig
INV-2023-100103;2023-10-13;2023-10-11;Müller AG;1534.19;1658.46;3192.65;offen
INV-2023-100104;2023-10-04;2023-10-02;Huber GmbH;3846.75;4158.34;8005.09;bezahlt
INV-2023-100105;2023-10-12;2023-10-10;Weber AG;2409.38;2604.54;5013.92;offen
INV-2023-100106;2023-10-31;2023-10-29;Migros AG;2465.66;2665.38;5131.04;bezahlt
INV-2023-100107;2023-10-18;2023-10-16;coop AG;1956.0;2114.44;4070.44;offen
INV-2023-100108;2023-10-27;2023-10-25;City Kiosk Bern;1994.45;2156.0;4150.45;bezahlt
INV-2023-100109;2023-10-13;2023-10-11;Migros AG;3199.19;3458.32;6657.51;bezahlt
INV-2023-110001;2023-11-17;2023-11-15;Migros AG;2888.33;3122.28;6010.61;bezahlt
INV-2023-110002;2023-11-14;2023-11-12;Migros AG;2633.35;2846.65;5480.0;offen
INV-2023-110003;2023-11-25;2023-11-23;coop AG;4687.46;5067.14;9754.6;bezahlt
INV-2023-110004;2023-11-28;2023-11-26;Müller AG;4055.61;4384.11;8439.72;bezahlt
INV-2023-110005;2023-11-13;2023-11-11;Keller AG;4656.48;5033.65;9690.13;überfällig
INV-2023-110006;2023-11-08;2023-11-06;Payfix GmbH,Wallee AG;720.05;778.37;1498.42;überfällig
INV-2023-110007;2023-11-09;2023-11-07;Müller AG;3579.56;3869.5;7449.06;offen
INV-2023-110008;2023-11-17;2023-11-15;Keller AG;1580.47;1708.49;3288.96;überfällig
INV-2023-110009;2023-11-28;2023-11-26;Meier GmbH;2604.97;2815.97;5420.94;überfällig
INV-2023-110010;2023-11-10;2023-11-08;City Kiosk Bern;3677.14;3974.99;7652.13;bezahlt
INV-2023-110011;2023-11-06;2023-11-04;Meier GmbH;3125.02;3378.15;6503.17;bezahlt
INV-2023-110012;2023-11-23;2023-11-21;coop AG;3948.24;4268.05;8216.29;bezahlt
INV-2023-110013;2023-11-03;2023-11-01;Müller AG;2475.39;2675.9;5151.29;bezahlt
INV-2023-110014;2023-11-11;2023-11-09;Migros AG;4852.1;5245.12;10097.22;offen
INV-2023-110015;2023-11-09;2023-11-07;Schmid AG;2041.68;2207.06;4248.74;überfällig
INV-2023-110016;2023-11-14;2023-11-12;Meier GmbH;4999.58;5404.55;10404.13;offen
INV-2023-110017;2023-11-11;2023-11-09;Migros AG;1158.25;1252.07;2410.32;bezahlt
INV-2023-110018;2023-11-06;2023-11-04;Meier GmbH;543.51;587.53;1131.04;überfällig
INV-2023-110019;2023-12-01;2023-11-29;City Kiosk Bern;4632.22;5007.43;9639.65;bezahlt
INV-2023-110020;2023-11-11;2023-11-09;Müller AG;569.3;615.41;1184.71;überfällig
INV-2023-110021;2023-11-19;2023-11-17;Müller AG;4859.49;5253.11;10112.6;überfällig
INV-2023-110022;2023-11-15;2023-11-13;Weber AG;2789.44;3015.38;5804.82;überfällig
INV-2023-110023;2023-11-23;2023-11-21;coop AG;110.25;119.18;229.43;offen
INV-2023-110024;2023-11-13;2023-11-11;City Kiosk Bern;2738.56;2960.38;5698.94;offen
INV-2023-110025;2023-11-27;2023-11-25;Meier GmbH;4911.47;5309.3;10220.77;überfällig
INV-2023-110026;2023-11-08;2023-11-06;Payfix GmbH,Wallee AG;2102.73;2273.05;4375.78;bezahlt
